DRAIN,BYPAR,ALB,RSSA,ths,ksat,CINTRL,FRINTLAI,GLMAX,CVPD,R5,T1,T2,PSICR,FXYLEM,MXKPL,VXYLEM_mm,DISPERSIVITY_mm,MAXROOTDEPTH,BETAROOT
0.98725,0.31224999999999997,0.28245,21.611250000000002,1.056875,0.45575,0.525475,0.08124500000000001,0.02804975,1.7145,379.08750000000003,12.8925,23.73875,-2.2382500000000003,0.44915000000000005,26.788249999999998,14.538250000000001,99.03475,-4.269875,0.98915
0.26025,0.34025,0.17804999999999999,937.50025,1.309625,-0.04475000000000001,0.28467499999999996,0.193475,0.01968325,1.7494999999999998,347.9375,6.577500000000001,22.98125,-1.73575,0.6372500000000001,25.990750000000002,61.711749999999995,9.043750000000001,-0.5146249999999997,0.97755
0.49824999999999997,0.13875,0.19905,256.95425,1.881125,0.47724999999999995,0.443575,0.18402500000000002,0.024656749999999998,1.1625,52.7125,5.3775,29.13125,-3.78775,0.34775,19.32075,42.604749999999996,40.72375,-4.062875,0.84185
0.93525,0.7707499999999999,0.12165000000000001,314.66575,1.133375,0.18425000000000002,0.17722499999999997,0.19914500000000002,0.027527749999999997,2.2755,363.1625,11.9875,29.82125,-2.4122500000000002,0.42845,24.46825,96.21325,42.45625,-2.541875,0.89375
0.20225,0.18325,0.11955,774.85875,1.647875,0.34024999999999994,0.6703749999999999,0.141635,0.01766775,2.1375,66.1875,6.5925,28.25375,-2.92525,0.25415,28.99225,72.79974999999999,12.21175,-4.992125,0.83755
0.73325,0.17075,0.27654999999999996,1387.2002499999999,0.981125,0.23475000000000001,0.575175,0.066665,0.02251075,1.8965,395.1875,5.2575,24.21875,-2.95825,0.47315000000000007,29.29675,9.39025,76.01725,-2.798375,0.95035
0.12125,0.74625,0.29225,661.6842499999999,0.694625,0.23224999999999996,0.313725,0.055235000000000006,0.02325025,1.4355,328.5125,7.422499999999999,27.28625,-3.19975,0.69305,14.927249999999999,31.417749999999998,82.30375000000001,-0.663125,0.83765
0.07975,0.25125,0.12185,519.27925,1.522625,0.09024999999999994,0.429575,0.10509500000000001,0.02272825,2.0795,86.8375,13.5125,34.261250000000004,-2.0372500000000002,0.49595000000000006,17.71125,68.34475,91.56025,-4.512875,0.97235
0.23325,0.8402499999999999,0.23124999999999998,179.75575,1.248125,-0.29574999999999996,0.46177499999999994,0.05937500000000001,0.011809749999999997,1.5354999999999999,231.91249999999997,8.9825,25.17125,-3.78475,0.65435,13.158249999999999,60.87025,79.77924999999999,-2.6296250000000003,0.82955
0.30174999999999996,0.99775,0.23865,242.71375,1.965125,-0.27725,0.6742250000000001,0.12471500000000002,0.01718925,1.1155,228.76250000000002,9.3625,25.56875,-3.74575,0.55145,12.86825,48.09925,48.64375,-2.5576250000000003,0.86365
0.14525,0.63625,0.25065,62.83375,1.2181250000000001,-0.49125,0.082025,0.03840500000000001,0.011722749999999997,2.3575,304.7125,6.5625,25.05125,-1.27225,0.5223500000000001,13.723749999999999,65.86975,81.26425,-1.0591249999999999,0.87435
0.28525,0.54525,0.23934999999999998,1362.46675,1.700375,0.36524999999999996,0.333325,0.020855000000000002,0.023351749999999998,2.6955,280.2125,7.4975000000000005,34.10375,-2.03125,0.37205000000000005,27.73075,52.158249999999995,98.78725,-4.535375,0.8732500000000001
0.57675,0.78675,0.22705,614.46575,1.615625,0.03474999999999995,0.070125,0.108785,0.00152925,2.3635,218.43749999999997,14.6525,33.05375,-3.95725,0.50495,14.26025,46.61425,78.73975,-4.553375,0.95975
0.36674999999999996,0.30024999999999996,0.12465000000000001,1446.41075,0.719375,-0.047250000000000014,0.27907499999999996,0.043715000000000004,0.02426525,1.9685,263.9375,14.077499999999999,32.20625,-1.5947500000000003,0.7938500000000002,5.51675,2.75725,81.01675,-4.299125,0.8703500000000001
0.5137499999999999,0.14975,0.22265,826.5742499999999,1.905125,-0.31375,0.43587499999999996,0.029675,0.01865375,1.7265,125.3375,5.4075,23.04125,-1.29025,0.42155000000000004,24.87425,36.66475,62.20675,-2.928875,0.99745
0.81225,0.92275,0.21764999999999998,273.44325,0.7013750000000001,-0.06975000000000003,0.08902499999999999,0.09681500000000001,0.02873125,1.1235,180.8125,5.2625,24.25625,-1.6487500000000002,0.40835000000000005,17.11675,39.63475,51.267250000000004,-0.5551250000000003,0.82335
0.06525,0.5227499999999999,0.14605,367.88025,1.931375,-0.43274999999999997,0.156575,0.085385,0.022641249999999998,1.0485,147.0375,5.7225,34.29125,-1.86775,0.6717500000000001,12.027249999999999,1.12375,94.77775,-2.904125,0.81855
0.55475,0.29724999999999996,0.22954999999999998,92.81375,1.818875,-0.41375,0.676675,0.09429500000000002,0.02857175,2.4535,299.4625,9.1375,31.463749999999997,-1.58875,0.78755,13.68025,67.70125,67.30525,-2.379875,0.86175
0.67275,0.75475,0.15315,1435.16825,1.687625,0.44575,0.188075,0.065855,0.01934975,1.3585,145.9875,14.9075,30.93875,-1.13875,0.7806500000000001,5.63275,10.57825,87.74875,-2.364125,0.86265
0.059750000000000004,0.11025,0.19765,870.7947499999999,1.884875,0.009750000000000036,0.658475,0.131105,0.00921425,1.1325,189.7375,9.0775,23.72375,-2.17675,0.71255,21.01725,96.55975,87.40225000000001,-2.6206250000000004,0.95595
0.58875,0.45975,0.11585000000000001,1292.76325,1.0456249999999998,-0.05475000000000002,0.600375,0.125165,0.013158249999999996,1.3895,317.6625,14.4525,25.80125,-2.9087500000000004,0.7173500000000002,8.837250000000001,47.95075,56.26675,-3.885125,0.84345
0.35125,0.23025,0.19265,129.53925,1.596125,-0.07575000000000004,0.078875,0.151175,0.00817025,1.6385,142.6625,10.6675,25.44125,-2.18425,0.54815,3.22575,34.43725,21.07225,-4.704125,0.84175
0.73625,0.07075000000000001,0.14655,1019.94525,1.2811249999999998,0.04674999999999996,0.07047500000000001,0.12219500000000001,0.02020525,1.0685,172.9375,13.6575,20.40125,-3.02575,0.69005,12.73775,35.72425,58.09825,-4.456625,0.89505
0.73525,0.38925,0.24634999999999999,364.88225,1.628375,-0.44975,0.22447499999999998,0.04416500000000001,0.014071749999999997,1.8605,77.5625,12.052499999999998,25.54625,-3.69925,0.76085,1.2537500000000001,44.78275,72.65125,-4.463375,0.98735
0.88975,0.47575,0.22744999999999999,188.00025,1.428875,0.38575000000000004,0.336825,0.048665,0.024134749999999996,2.9955,251.1625,8.2525,26.86625,-2.6342499999999998,0.43025,23.33725,11.12275,20.67625,-3.615125,0.91145
0.13325,0.09175,0.16505,927.7567499999999,1.764875,-0.10725000000000001,0.09112500000000001,0.12318500000000002,0.02017625,1.0895,235.7625,7.1475,32.16875,-2.21125,0.20825000000000002,26.15025,55.375750000000004,2.75725,-2.8163750000000003,0.81105
0.7122499999999999,0.87475,0.10655,259.20275000000004,1.677125,-0.33675,0.201725,0.089885,0.00503825,2.6845,280.0375,12.7525,32.386250000000004,-2.47525,0.46715000000000007,20.75625,50.475249999999996,60.32574999999999,-1.083875,0.92025
0.28575,0.50025,0.28755,134.03625,1.740125,-0.15325,0.630475,0.195725,0.009881249999999998,2.7035,73.1875,8.0925,30.51125,-2.13475,0.37985,29.224249999999998,3.64825,74.92825,-1.3831250000000002,0.85945
0.57525,0.18175,0.21045,199.99225,1.998125,0.011249999999999982,0.192625,0.095015,0.00405225,2.7675,180.6375,9.2075,33.79625,-3.0002500000000003,0.5607500000000001,14.66625,80.32375,97.15374999999999,-2.085125,0.91645
0.004750000000000001,0.55625,0.17915,1094.14575,1.407875,0.46324999999999994,0.209075,0.180515,0.022075749999999998,1.7134999999999998,168.0375,14.2625,26.21375,-3.03175,0.52385,10.95425,59.78125,72.99775,-2.931125,0.94925
0.53625,0.53325,0.19734999999999997,759.1192500000001,1.3231249999999999,-0.36475,0.271375,0.06216500000000001,0.016507749999999998,2.1985,113.26249999999999,13.1275,20.70875,-1.81825,0.46505,11.67925,35.42725,37.65475,-2.915375,0.94875
0.70475,0.49674999999999997,0.14305,556.00475,1.976375,0.17525000000000002,0.39352499999999996,0.07161500000000001,0.016087249999999997,2.1995,183.9625,8.8925,33.50375,-3.22675,0.25565000000000004,17.07325,80.22475,37.75375,-2.1796249999999997,0.8895500000000001
0.03075,0.45025,0.17454999999999998,739.63225,1.337375,-0.37024999999999997,0.514275,0.188705,0.02401875,2.0495,349.6875,14.9525,23.37125,-3.75025,0.7977500000000002,22.97475,12.607750000000001,58.19725,-4.699625,0.94985
0.95025,0.35874999999999996,0.28895,1132.37025,1.939625,-0.43174999999999997,0.398425,0.065495,0.01269425,2.5385,353.0125,6.5425,24.95375,-2.49625,0.27335000000000004,27.02025,12.36025,11.023750000000001,-3.594875,0.87275
0.66725,0.39675,0.18135,1429.17225,1.911875,0.34775,0.15797499999999998,0.16098500000000002,0.027353749999999996,1.2605,205.48749999999998,14.7275,22.91375,-1.17325,0.6657500000000001,9.98275,79.72975,40.42675,-1.932125,0.91535
0.13475,0.54125,0.21804999999999997,586.73425,1.044125,0.09224999999999994,0.41032499999999994,0.162875,0.009504249999999999,2.0945,70.2125,6.5575,24.87125,-3.33925,0.60545,10.098749999999999,5.72725,88.19425,-2.377625,0.99695
0.88675,0.47675,0.26735,599.47575,1.703375,-0.27825,0.43832499999999996,0.05784500000000001,0.011476249999999997,2.5324999999999998,246.78750000000002,8.7875,23.55875,-3.80425,0.23255,25.19325,74.77974999999999,15.62725,-1.695875,0.86145
0.82525,0.53525,0.21075,168.51325,0.9698749999999999,-0.15475,0.33262499999999995,0.046775000000000004,0.01736325,1.1565,169.2625,11.9275,27.95375,-1.09225,0.48635000000000006,10.34525,42.85225,61.563250000000004,-4.953875,0.8259500000000001
0.68925,0.23225,0.15925,524.52575,1.185125,-0.037750000000000006,0.649025,0.074045,0.02862975,1.5085,55.8625,12.8475,23.07875,-3.13525,0.34745000000000004,12.69425,65.02825,57.94975,-3.311375,0.87475
0.88275,0.14025,0.14185,1298.00975,1.905875,0.44425000000000003,0.6875249999999999,0.171605,0.01788525,1.7315,154.3875,5.1975,33.39125,-1.45675,0.45965,3.68975,66.11725,14.340250000000001,-0.6113750000000007,0.87415
0.17875,0.26325,0.27475,925.50825,1.276625,-0.27275,0.30987499999999996,0.150815,0.00589375,2.7195,349.8625,10.4025,28.53875,-3.14725,0.48185000000000006,22.35125,32.01174999999999,20.47825,-2.528375,0.88965
0.22475,0.04275,0.20284999999999997,824.32575,1.3111249999999999,0.24124999999999996,0.40927499999999994,0.139025,0.02678825,1.9415,221.0625,7.6925,24.451249999999998,-1.6292499999999999,0.21905000000000002,24.64225,22.35925,10.38025,-3.174125,0.91835
0.27225,0.98775,0.17154999999999998,1066.41425,1.9613749999999999,-0.38825,0.534925,0.148655,0.01762425,2.6145,273.73749999999995,11.7775,25.87625,-3.74725,0.5859500000000001,13.854249999999999,90.57024999999999,98.04475,-3.153875,0.94645
0.64325,0.6407499999999999,0.20565,284.68575,0.9406249999999999,-0.02124999999999999,0.09392500000000001,0.064595,0.013361249999999998,1.4275,211.9625,14.807500000000001,24.353749999999998,-1.6622500000000002,0.5778500000000001,13.143749999999999,33.64525,80.76925,-1.108625,0.91665
0.61075,0.12275,0.17325,217.98024999999998,1.1828750000000001,0.14474999999999993,0.699075,0.147305,0.004878749999999999,1.3875,134.4375,9.1475,23.64125,-3.62125,0.7464500000000001,6.43025,83.39275,13.10275,-1.1761249999999999,0.90595
0.32325,0.75225,0.16575,1085.9012500000001,1.071875,0.37675000000000003,0.45302499999999996,0.137495,0.01291175,2.5765000000000002,314.1625,12.7075,32.02625,-3.38875,0.31985,5.0527500000000005,77.94775,28.89325,-2.199875,0.91955
0.43024999999999997,0.69875,0.17025,1009.4522499999999,1.1408749999999999,-0.26225,0.677025,0.185555,0.009069250000000001,1.3645,135.1375,5.4825,21.35375,-3.46075,0.5889500000000001,8.41675,97.15374999999999,34.68475,-1.6553750000000003,0.84085
0.09475,0.90675,0.17685,1067.16375,1.182125,-0.09525,0.514625,0.102665,0.01220125,1.5265,81.4125,14.942499999999999,29.62625,-3.20125,0.78335,22.61225,60.424749999999996,3.1532500000000003,-2.366375,0.95185
0.16425,0.64425,0.18935,272.69374999999997,1.110125,-0.04175000000000001,0.283975,0.07656500000000001,0.003979750000000001,2.2365,191.6625,9.557500000000001,32.15375,-3.54475,0.66245,17.02975,9.093250000000001,74.43325,-0.9376250000000006,0.96095
0.47275,0.37575,0.29535,905.2717499999999,1.779125,-0.32025000000000003,0.40857499999999997,0.164945,0.02742625,2.4815,232.2625,5.0325,31.20125,-2.20075,0.53705,1.26825,74.03725,34.38775,-2.1728750000000003,0.88535
0.99575,0.27525,0.10775,269.69575,1.935125,0.15325,0.138375,0.085925,0.025831249999999997,2.4635,233.31249999999997,7.3175,30.541249999999998,-3.88675,0.6474500000000001,24.35225,35.97174999999999,53.34625,-4.274375,0.9459500000000001
0.17675,0.87975,0.19055,324.40925,0.585125,-0.44425,0.32947499999999996,0.155225,0.02841225,1.2905,277.41249999999997,14.0225,26.77625,-1.51375,0.6567500000000001,23.94625,22.75525,84.23425,-3.705125,0.8542500000000001
0.8362499999999999,0.5802499999999999,0.18175,142.28075,1.6868750000000001,-0.19875000000000004,0.693125,0.10320500000000002,0.011490749999999997,2.9645,150.53750000000002,14.2675,30.20375,-3.91525,0.28805000000000003,16.36275,9.19225,19.14175,-2.037875,0.98385
0.76125,0.52825,0.29725,753.87275,0.684875,0.10175000000000001,0.6028249999999999,0.086915,0.02584575,2.9535,283.0125,7.3975,24.41375,-1.77325,0.7443500000000001,2.9647500000000004,64.13725,49.28724999999999,-1.4461250000000003,0.97715
0.99625,0.22425,0.13075,1327.98975,1.470125,0.36075,0.6864750000000001,0.047585,0.01784175,2.3305,287.7375,5.0475,20.84375,-3.62725,0.5808500000000001,20.277749999999997,91.36224999999999,25.27975,-3.880625,0.84965
0.69225,0.47125,0.19174999999999998,1238.0497500000001,1.410125,-0.20375000000000004,0.6651250000000001,0.179795,0.01096875,2.4405,223.5125,7.4575,24.40625,-3.66025,0.48275000000000007,16.536749999999998,81.80875,58.49425,-1.9456250000000002,0.96335
0.83125,0.75875,0.29925,1.3747500000000001,1.9141249999999999,-0.0022500000000000298,0.059275,0.159185,0.00518325,1.3995,288.7875,9.5275,33.83375,-1.5122499999999999,0.20975000000000002,23.20675,38.644749999999995,16.07275,-3.104375,0.84765
0.5187499999999999,0.47025,0.26764999999999994,32.10425,1.707875,0.46824999999999994,0.36237499999999995,0.16062500000000002,0.01818975,1.6804999999999999,301.73749999999995,5.8375,28.69625,-3.05275,0.71675,21.03175,18.49825,43.495749999999994,-1.6216249999999999,0.99285
0.44725,0.20475000000000002,0.22885,976.4742499999999,0.6683749999999999,-0.23625000000000002,0.5293249999999999,0.137315,0.018204249999999998,2.2824999999999998,345.6625,10.2275,34.20875,-2.23075,0.20315000000000003,29.89125,2.9057500000000003,38.644749999999995,-4.805375,0.97785
0.22525,0.73525,0.29964999999999997,1438.9157500000001,0.513875,-0.32125000000000004,0.29727499999999996,0.172685,0.02903575,2.9565,305.9375,10.9825,23.40875,-3.81025,0.34565,17.08775,73.54225,27.012249999999998,-2.357375,0.85985
0.43925,0.33625,0.10225000000000001,1324.24225,1.413125,0.038250000000000006,0.451275,0.024545,0.01294075,1.9005,176.2625,14.7775,30.87125,-2.62075,0.51605,22.003249999999998,20.32975,15.280750000000001,-3.732125,0.95825
0.43074999999999997,0.34725,0.23485,1438.16625,0.912875,-0.37775000000000003,0.146425,0.028235000000000003,0.01468075,2.3335,342.1625,7.5075,33.23375,-3.08275,0.76505,21.98875,55.969750000000005,94.82724999999999,-4.024625,0.8369500000000001
0.49274999999999997,0.66825,0.13685,454.82224999999994,0.879875,0.16325,0.5111249999999999,0.173405,0.00944625,1.0125,87.5375,8.9225,30.33875,-1.16275,0.32885000000000003,23.74325,21.07225,95.17375,-1.367375,0.8693500000000001
0.68425,0.77825,0.15335,29.85575,0.663875,-0.40175,0.050525,0.078185,0.00384925,2.1105,233.1375,13.6725,21.53375,-2.40325,0.40565000000000007,10.142249999999999,13.79575,9.835749999999999,-4.452125,0.85185
0.24375,0.49924999999999997,0.23174999999999998,1262.0337499999998,1.962875,-0.15575,0.102325,0.09186500000000002,0.015942249999999998,1.8915,217.2125,13.5775,26.50625,-2.5082500000000003,0.35165,3.12425,23.34925,83.59075,-1.882625,0.87905
0.83075,0.52925,0.10485,1471.89375,1.5518750000000001,0.05325000000000002,0.27067499999999994,0.176375,0.02620825,2.6515,133.91250000000002,8.3975,28.403750000000002,-3.27175,0.6183500000000002,28.13675,80.37325,4.489750000000001,-4.728875,0.88425
0.99025,0.20725000000000002,0.15705,1120.37825,1.330625,0.37825,0.588125,0.178355,0.01627575,2.8105,123.7625,14.8425,34.52375,-1.90225,0.47165000000000007,18.33475,78.14575,38.496249999999996,-4.058375,0.97855
0.7687499999999999,0.82225,0.27585,1445.6612499999999,1.464875,-0.48325,0.592675,0.176735,0.00106525,2.3495,226.1375,5.8225,31.92875,-3.92125,0.27965,5.86475,69.38425,51.16825,-2.5981250000000005,0.80735
0.89725,0.62825,0.27195,624.20925,0.750875,0.45075,0.591625,0.182045,0.00470475,2.9475,305.0625,8.4375,28.78625,-2.2712499999999998,0.6333500000000001,13.62225,54.039249999999996,30.279249999999998,-4.537625,0.89295
0.31875,0.50125,0.12445,973.4762499999999,1.125125,-0.22925,0.29867499999999997,0.151625,0.022873249999999998,2.4955,343.73749999999995,5.3125,30.37625,-2.2967500000000003,0.63995,29.137249999999998,50.12875,44.93125,-4.125875,0.98575
0.02025,0.00425,0.11795,1459.90175,1.377875,0.10775000000000001,0.724275,0.137225,0.02046625,2.8725,390.28749999999997,6.3075,22.05125,-3.99625,0.55955,21.49575,32.110749999999996,10.03375,-1.308875,0.99885
0.31425,0.05475,0.25485,175.25875000000002,1.357625,-0.48225,0.532475,0.156755,0.017566250000000002,2.3114999999999997,140.9125,14.4675,34.51625,-3.56425,0.75665,3.08075,62.553250000000006,58.98925,-2.773625,0.98815
0.27975,0.17775,0.21184999999999998,1141.36425,1.236125,-0.45475,0.12227500000000001,0.12282500000000002,0.024975749999999998,2.7625,372.6125,13.6775,29.00375,-1.32625,0.24335,5.937250000000001,23.547250000000002,81.95725,-3.0166250000000003,0.9116500000000001
0.62025,0.04075,0.27235,330.40525,0.790625,0.43274999999999997,0.677375,0.045155,0.017856249999999997,1.5855,345.1375,11.3275,25.388749999999998,-1.2632500000000002,0.7308500000000002,27.19425,59.97925,59.68225,-2.737625,0.92325
0.75875,0.87425,0.25834999999999997,72.57725,1.929125,0.08424999999999994,0.08937500000000001,0.161885,0.00583575,2.7075,275.66249999999997,7.7375,23.43125,-3.77575,0.22265000000000001,16.97175,44.436249999999994,96.26275,-2.6633750000000003,0.99605
0.17575000000000002,0.35924999999999996,0.22025,82.32075,1.305875,0.40225,0.708875,0.032915,0.01049025,2.1225,206.36249999999998,5.7675,23.07125,-1.87975,0.68615,27.23775,40.82275,24.19075,-3.257375,0.8724500000000001
0.10025,0.10175000000000001,0.13155,670.6782499999999,0.750125,-0.015250000000000041,0.231475,0.172055,0.02043725,2.1185,236.81249999999997,10.7375,27.27125,-2.59825,0.46325000000000005,29.52875,58.49425,80.81875000000001,-2.787125,0.87875
0.11275,0.5902499999999999,0.26985,1087.40025,1.6411250000000002,-0.47425,0.35397499999999993,0.14478500000000002,0.02346775,1.8885,395.0125,8.8475,26.10125,-3.14425,0.22595,7.44525,52.90075,11.91475,-3.549875,0.97745
0.13175,0.6467499999999999,0.28764999999999996,1091.89725,0.573125,-0.41275,0.6581250000000001,0.17547500000000002,0.016174249999999998,1.4885,290.0125,13.6075,32.35625,-3.89875,0.30845,5.58925,9.63775,76.71025,-0.757625,0.85565
0.07275,0.91425,0.10905000000000001,8.120250000000002,1.3876249999999999,0.28925,0.183875,0.034985,0.01687025,2.2335000000000003,242.4125,14.1625,27.73625,-1.2392500000000002,0.66815,11.09925,84.03625,85.02625,-4.220375,0.97505
0.55175,0.03375,0.10915,60.58525,0.985625,0.35724999999999996,0.28257499999999997,0.067025,0.00689425,1.2575,144.4125,7.3325,26.401249999999997,-3.84025,0.7236500000000001,1.77575,59.88025,59.78125,-0.9781249999999995,0.94285
0.37074999999999997,0.09775,0.17425,446.5777499999999,0.652625,0.058250000000000024,0.582875,0.176645,0.00650275,1.4905,398.6875,10.2875,34.59125,-1.00225,0.46835000000000004,6.54625,10.23175,70.72075,-4.686125,0.96865
0.10225000000000001,0.48474999999999996,0.16385,53.83975,0.7478750000000001,0.12524999999999997,0.25387499999999996,0.047675,0.008489249999999999,1.2675,138.6375,6.1475,33.63875,-3.4547499999999998,0.45035000000000003,19.98775,6.1232500000000005,70.67125,-4.164125,0.80905
0.85925,0.78275,0.13895000000000002,362.63374999999996,1.896875,0.18074999999999997,0.379175,0.064955,0.00492225,2.2915,348.6375,8.622499999999999,20.76875,-1.72525,0.7794500000000002,9.489749999999999,80.76925,40.08025,-4.861625,0.95245
0.03475,0.19175,0.14685,1290.51475,1.437125,0.40625,0.567125,0.183395,0.029079249999999997,1.6364999999999998,185.36249999999998,14.7625,22.64375,-1.8002500000000001,0.70445,12.25925,71.41375,66.51325,-3.963875,0.85285
0.89825,0.29874999999999996,0.17005,280.18874999999997,1.583375,-0.11175000000000002,0.636425,0.160715,0.008532749999999999,2.7435,280.5625,13.1725,23.56625,-2.60575,0.5244500000000001,25.12075,49.58425,7.65775,-1.3291250000000003,0.85665
0.65125,0.17275000000000001,0.20405,261.45125,1.361375,-0.023249999999999993,0.44182499999999997,0.07062500000000001,0.009547749999999997,1.3275000000000001,353.71250000000003,7.7325,31.95125,-3.76975,0.36455000000000004,10.113249999999999,33.74425,70.62175,-0.852125,0.8116500000000001
0.80175,0.44275,0.10965,971.9772499999999,0.746375,0.09424999999999994,0.31792499999999996,0.156845,0.022380249999999997,1.8035,141.4375,13.7475,22.65125,-1.6607500000000002,0.5784500000000001,17.97225,40.22875,11.37025,-1.5721249999999998,0.81435
0.37274999999999997,0.9672499999999999,0.27364999999999995,556.75425,1.086125,-0.07775000000000004,0.36797499999999994,0.055145,0.028847249999999998,2.8635,113.9625,8.8425,25.74125,-1.37275,0.41705000000000003,27.36825,10.924750000000001,97.59925,-4.924625,0.96435
0.20425000000000001,0.51525,0.23615,957.73675,0.681875,-0.37625,0.144325,0.071975,0.02835425,2.3295,359.8375,11.2275,26.76125,-3.88825,0.24065000000000003,29.74625,97.50025,25.42825,-1.3988749999999999,0.87895
0.19375,0.31875,0.18795,658.68625,1.8286250000000002,-0.42325,0.230425,0.09150500000000002,0.0018337499999999999,2.6625,294.0375,10.967500000000001,20.60375,-2.1407499999999997,0.7863500000000001,12.54925,95.71825,49.138749999999995,-4.818875,0.92605
0.62425,0.80875,0.26854999999999996,534.2692499999999,1.342625,-0.017250000000000043,0.080275,0.181865,0.01091075,1.5465,260.0875,14.9575,24.85625,-3.31975,0.32105000000000006,14.70975,47.50525,93.34224999999999,-2.834375,0.98185
0.29874999999999996,0.10325000000000001,0.18585,1202.82325,1.283375,0.06925000000000003,0.119475,0.12687500000000002,0.02464225,2.8135,295.7875,13.2075,22.89875,-3.64975,0.37295,28.36875,37.40725,90.52075,-3.133625,0.86875
0.47575,0.90825,0.24625,902.27375,1.5863749999999999,-0.47825,0.39422499999999994,0.14100500000000002,0.028934249999999998,1.9645,334.9875,13.0775,23.20625,-2.53525,0.35225,16.20325,1.91575,33.34825,-4.233875,0.91055
0.34125,0.12175,0.23334999999999997,1002.70675,1.264625,0.49275,0.724625,0.187085,0.01937875,2.0025,304.3625,13.9825,30.42125,-3.72175,0.71285,16.957250000000002,13.69675,31.912749999999996,-1.810625,0.8108500000000001
0.59575,0.76725,0.24615,1004.20575,1.827875,-0.39275,0.723225,0.12354500000000003,0.02781775,2.8225,369.2875,13.147499999999999,31.268749999999997,-3.29275,0.53945,18.98725,80.07625,43.05025,-2.418125,0.83125
0.37374999999999997,0.86075,0.29045,478.80625,1.148375,-0.09875,0.129975,0.13470500000000002,0.02040825,1.6575,63.5625,12.3225,23.22125,-1.0982500000000002,0.36245000000000005,28.10775,6.42025,39.981249999999996,-3.021125,0.90695
0.20325000000000001,0.65125,0.15365,1289.01575,0.9368749999999999,-0.12375000000000003,0.27802499999999997,0.178265,0.01752275,1.9215,142.3125,14.5725,33.87125,-1.5332499999999998,0.31715000000000004,19.72675,11.22175,46.56475,-0.6451250000000002,0.83015
0.42024999999999996,0.24875,0.18245,568.7462499999999,0.599375,-0.29825,0.480325,0.143525,0.010446749999999998,2.9895,59.1875,11.127500000000001,22.08125,-1.2872500000000002,0.27305,20.00225,43.743249999999996,94.08475,-1.9951250000000003,0.90555
0.97525,0.28075,0.12585000000000002,1184.8352499999999,1.4416250000000002,0.39425,0.48277499999999995,0.048845,0.02309075,1.2015,101.7125,6.0425,29.15375,-1.6862500000000002,0.5064500000000001,17.59525,41.81275,69.78025,-1.029875,0.95725
0.73225,0.30674999999999997,0.12005,415.09875,1.653875,-0.007750000000000035,0.437975,0.148025,0.02777425,1.6545,355.8125,7.172499999999999,31.00625,-1.01425,0.44135,18.94375,27.754749999999998,82.74925,-2.859125,0.88835
0.62875,0.73975,0.28964999999999996,1472.64325,1.746125,-0.46775,0.246525,0.087815,0.01347725,1.7734999999999999,301.3875,10.1975,33.70625,-2.50225,0.6873500000000001,17.30525,73.04725,46.81225,-1.6778750000000002,0.90445
0.55275,0.8977499999999999,0.16855,1235.05175,1.282625,0.48275,0.092525,0.134615,0.015304249999999998,1.4735,349.5125,10.8875,20.16125,-1.68925,0.64205,27.643749999999997,41.46625,8.05375,-2.976125,0.86555
0.14575,0.9007499999999999,0.10085000000000001,703.65625,1.963625,-0.06675000000000003,0.156225,0.100415,0.015217249999999998,1.9144999999999999,96.98750000000001,12.2525,28.32125,-1.82275,0.24395,12.91175,41.41675,49.930749999999996,-0.8453749999999998,0.9056500000000001
0.74425,0.65825,0.15655,481.80424999999997,0.928625,-0.36275,0.179325,0.19266500000000003,0.02245275,2.8735,160.6875,13.0325,33.41375,-2.57575,0.66485,5.34275,26.86375,66.76075,-1.3358749999999997,0.81805
0.03025,0.78975,0.17475,911.26775,0.650375,-0.43425,0.18212499999999998,0.11940500000000003,0.01582625,1.3765,53.4125,12.1825,22.45625,-2.75725,0.62555,10.185749999999999,36.91224999999999,79.43275,-3.9143749999999997,0.92145
0.89375,0.30824999999999997,0.29555,1476.39075,0.536375,0.09675,0.26192499999999996,0.052715,0.013419249999999997,2.2874999999999996,323.2625,12.9875,23.09375,-3.85825,0.56435,4.82075,28.74475,49.534749999999995,-0.5168749999999998,0.88895
0.69875,0.46225,0.17654999999999998,615.96475,0.722375,-0.29174999999999995,0.29692499999999994,0.10185500000000001,0.028745749999999997,2.5895,229.6375,5.1075,32.88125,-2.04025,0.7398500000000001,10.214749999999999,36.81325,63.93925,-3.716375,0.82035
0.16675,0.37074999999999997,0.24315,517.78025,0.930875,0.34975,0.577625,0.15981499999999998,0.008329749999999999,1.5745,127.0875,13.0225,34.28375,-2.35975,0.64775,27.20875,88.49125000000001,62.157250000000005,-4.330625,0.9419500000000001
0.50675,0.47475,0.25375,1457.65325,0.702875,-0.26025,0.534575,0.120035,0.00174675,2.8715,245.38750000000002,12.1775,32.79875,-3.54025,0.7179500000000001,23.01825,23.943250000000003,73.69075,-1.8421250000000002,0.9399500000000001
0.62825,0.7757499999999999,0.19395,1183.3362499999998,1.8863750000000001,-0.41725,0.170575,0.12957500000000002,0.024569749999999998,2.8045,176.08749999999998,11.6025,24.75125,-1.21075,0.41465,19.16125,20.13175,72.10674999999999,-4.814375,0.81765
